scenario,step,lane_id,queue_length,waiting_time,vehicle_count,throughput,signal_phase,emergency_count,accident_alert
peak,46,north,131,393,3,0,east,0,False
peak,46,east,130,390,1,5,east,0,False
peak,46,south,126,378,5,0,east,0,False
peak,46,west,132,396,4,0,east,0,False
peak,47,north,136,408,5,0,west,0,False
peak,47,east,131,393,1,0,west,0,False
peak,47,south,129,387,3,0,west,0,False
peak,47,west,128,384,1,5,west,0,False
peak,48,north,132,396,1,5,north,0,False
peak,48,east,133,399,2,0,north,0,False
peak,48,south,135,405,6,0,north,0,False
peak,48,west,133,399,5,0,north,0,False
peak,49,north,134,402,2,0,south,0,False
peak,49,east,138,414,5,0,south,0,False
peak,49,south,135,405,5,5,south,0,False
peak,49,west,137,411,4,0,south,0,False
peak,50,north,137,411,3,0,east,0,False
peak,50,east,139,417,6,5,east,0,False
peak,50,south,140,420,5,0,east,0,False
peak,50,west,143,429,6,0,east,0,False
peak,51,north,139,417,2,0,west,0,False
peak,51,east,143,429,4,0,west,0,False
peak,51,south,141,423,1,0,west,0,False
peak,51,west,140,420,2,5,west,0,False
peak,52,north,142,426,3,0,east,0,False
peak,52,east,140,420,2,5,east,0,False
peak,52,south,147,441,6,0,east,0,False
peak,52,west,145,435,5,0,east,0,False
peak,53,north,145,435,3,0,south,0,False
peak,53,east,144,432,4,0,south,0,False
peak,53,south,143,429,1,5,south,0,False
peak,53,west,148,444,3,0,south,0,False
peak,54,north,148,444,3,0,west,0,False
peak,54,east,149,447,5,0,west,0,False
peak,54,south,147,441,4,0,west,0,False
peak,54,west,149,447,6,5,west,0,False
peak,55,north,153,459,5,0,east,0,False
peak,55,east,147,441,3,5,east,0,False
peak,55,south,153,459,6,0,east,0,False
peak,55,west,154,462,5,0,east,0,False
peak,56,north,158,474,5,0,west,0,False
peak,56,east,148,444,1,0,west,0,False
peak,56,south,156,468,3,0,west,0,False
peak,56,west,150,450,1,5,west,0,False
peak,57,north,157,471,4,5,north,0,False
peak,57,east,156,468,8,0,north,0,False
peak,57,south,160,480,4,0,north,0,False
peak,57,west,154,462,4,0,north,0,False
peak,58,north,162,486,5,0,south,0,False
peak,58,east,163,489,7,0,south,0,False
peak,58,south,158,474,3,5,south,0,False
peak,58,west,158,474,4,0,south,0,False
peak,59,north,165,495,3,0,east,0,False
peak,59,east,161,483,3,5,east,0,False
peak,59,south,162,486,4,0,east,0,False
peak,59,west,164,492,6,0,east,0,False
peak,60,north,162,486,2,5,north,0,False
peak,60,east,164,492,3,0,north,0,False
peak,60,south,166,498,4,0,north,0,False
peak,60,west,166,498,2,0,north,0,False
peak,61,north,165,495,3,0,south,0,False
peak,61,east,167,501,3,0,south,0,False
peak,61,south,168,504,7,5,south,0,False
peak,61,west,166,498,0,0,south,0,False
peak,62,north,171,513,6,0,south,0,False
peak,62,east,169,507,2,0,south,0,False
peak,62,south,168,504,5,5,south,0,False
peak,62,west,176,528,10,0,south,0,False
peak,63,north,174,522,3,0,west,0,False
peak,63,east,173,519,4,0,west,0,False
peak,63,south,172,516,4,0,west,0,False
peak,63,west,173,519,2,5,west,0,False
peak,64,north,175,525,6,5,north,0,False
peak,64,east,175,525,2,0,north,0,False
peak,64,south,176,528,4,0,north,0,False
peak,64,west,177,531,4,0,north,0,False
peak,65,north,180,540,5,0,west,0,False
peak,65,east,177,531,2,0,west,0,False
peak,65,south,181,543,5,0,west,0,False
peak,65,west,178,534,6,5,west,0,False
peak,66,north,185,555,5,0,south,0,False
peak,66,east,179,537,2,0,south,0,False
peak,66,south,180,540,4,5,south,0,False
peak,66,west,180,540,2,0,south,0,False
peak,67,north,182,546,2,5,north,0,False
peak,67,east,186,558,7,0,north,0,False
peak,67,south,185,555,5,0,north,0,False
peak,67,west,184,552,4,0,north,0,False
peak,68,north,183,549,1,0,east,0,False
peak,68,east,182,546,1,5,east,0,False
peak,68,south,193,579,8,0,east,0,False
peak,68,west,188,564,4,0,east,0,False
peak,69,north,186,558,3,0,south,0,False
peak,69,east,190,570,8,0,south,0,False
peak,69,south,190,570,2,5,south,0,False
peak,69,west,193,579,5,0,south,0,False
peak,70,north,189,567,3,0,west,0,False
peak,70,east,198,594,8,0,west,0,False
peak,70,south,199,597,9,0,west,0,False
peak,70,west,191,573,3,5,west,0,False
peak,71,north,195,585,6,0,south,0,False
peak,71,east,204,612,6,0,south,0,False
peak,71,south,199,597,5,5,south,0,False
peak,71,west,198,594,7,0,south,0,False
peak,72,north,196,588,1,0,east,0,False
peak,72,east,201,603,2,5,east,0,False
peak,72,south,205,615,6,0,east,0,False
peak,72,west,204,612,6,0,east,0,False
peak,73,north,199,597,3,0,south,0,False
peak,73,east,203,609,2,0,south,0,False
peak,73,south,206,618,6,5,south,0,False
peak,73,west,210,630,6,0,south,0,False
peak,74,north,202,606,3,0,west,0,False
peak,74,east,207,621,4,0,west,0,False
peak,74,south,209,627,3,0,west,0,False
peak,74,west,210,630,5,5,west,0,False
peak,75,north,208,624,6,0,west,0,False
peak,75,east,214,642,7,0,west,0,False
peak,75,south,212,636,3,0,west,0,False
peak,75,west,214,642,9,5,west,0,False
peak,76,north,210,630,2,0,east,0,False
peak,76,east,216,648,7,5,east,0,False
peak,76,south,216,648,4,0,east,0,False
peak,76,west,217,651,3,0,east,0,False
peak,77,north,213,639,3,0,west,0,False
peak,77,east,220,660,4,0,west,0,False
peak,77,south,222,666,6,0,west,0,False
peak,77,west,214,642,2,5,west,0,False
peak,78,north,216,648,3,0,south,0,False
peak,78,east,227,681,7,0,south,0,False
peak,78,south,225,675,8,5,south,0,False
peak,78,west,215,645,1,0,south,0,False
peak,79,north,218,654,2,0,east,0,False
peak,79,east,226,678,4,5,east,0,False
peak,79,south,231,693,6,0,east,0,False
peak,79,west,221,663,6,0,east,0,False
peak,80,north,224,672,6,0,south,0,False
peak,80,east,231,693,5,0,south,0,False
peak,80,south,230,690,4,5,south,0,False
peak,80,west,224,672,3,0,south,0,False
peak,81,north,227,681,3,0,east,0,False
peak,81,east,227,681,1,5,east,0,False
peak,81,south,237,711,7,0,east,0,False
peak,81,west,232,696,8,0,east,0,False
peak,82,north,228,684,1,0,south,0,False
peak,82,east,234,702,7,0,south,0,False
peak,82,south,236,708,4,5,south,0,False
peak,82,west,235,705,3,0,south,0,False
peak,83,north,233,699,5,0,south,0,False
peak,83,east,241,723,7,0,south,0,False
peak,83,south,233,699,2,5,south,0,False
peak,83,west,237,711,2,0,south,0,False
peak,84,north,240,720,7,0,east,0,False
peak,84,east,240,720,4,5,east,0,False
peak,84,south,235,705,2,0,east,0,False
peak,84,west,241,723,4,0,east,0,False
peak,85,north,241,723,1,0,west,0,False
peak,85,east,242,726,2,0,west,0,False
peak,85,south,239,717,4,0,west,0,False
peak,85,west,241,723,5,5,west,0,False
peak,86,north,243,729,2,0,east,0,False
peak,86,east,243,729,6,5,east,0,False
peak,86,south,240,720,1,0,east,0,False
peak,86,west,244,732,3,0,east,0,False
peak,87,north,252,756,9,0,west,0,False
peak,87,east,246,738,3,0,west,0,False
peak,87,south,241,723,1,0,west,0,False
peak,87,west,244,732,5,5,west,0,False
peak,88,north,252,756,5,5,north,0,False
peak,88,east,248,744,2,0,north,0,False
peak,88,south,248,744,7,0,north,0,False
peak,88,west,248,744,4,0,north,0,False
peak,89,north,252,756,5,5,north,0,False
peak,89,east,255,765,7,0,north,0,False
peak,89,south,249,747,1,0,north,0,False
peak,89,west,251,753,3,0,north,0,False
peak,90,north,257,771,5,0,east,0,False
peak,90,east,256,768,6,5,east,0,False
peak,90,south,252,756,3,0,east,0,False
peak,90,west,252,756,1,0,east,0,False
peak,91,north,256,768,4,5,north,0,False
peak,91,east,262,786,6,0,north,0,False
peak,91,south,256,768,4,0,north,0,False
peak,91,west,258,774,6,0,north,0,False
peak,92,north,258,774,2,0,east,0,False
peak,92,east,262,786,5,5,east,0,False
peak,92,south,259,777,3,0,east,0,False
peak,92,west,261,783,3,0,east,0,False
peak,93,north,262,786,4,0,east,0,False
peak,93,east,263,789,6,5,east,0,False
peak,93,south,259,777,0,0,east,0,False
peak,93,west,263,789,2,0,east,0,False
peak,94,north,266,798,4,0,east,0,False
peak,94,east,264,792,6,5,east,0,False
peak,94,south,266,798,7,0,east,0,False
peak,94,west,265,795,2,0,east,0,False
peak,95,north,269,807,3,0,south,0,False
peak,95,east,270,810,6,0,south,0,False
peak,95,south,266,798,5,5,south,0,False
peak,95,west,269,807,4,0,south,0,False
peak,96,north,271,813,2,0,east,0,False
peak,96,east,268,804,3,5,east,0,False
peak,96,south,267,801,1,0,east,0,False
peak,96,west,270,810,1,0,east,0,False
peak,97,north,269,807,3,5,north,0,False
peak,97,east,273,819,5,0,north,0,False
peak,97,south,272,816,5,0,north,0,False
peak,97,west,274,822,4,0,north,0,False
peak,98,north,273,819,4,0,west,0,False
peak,98,east,278,834,5,0,west,0,False
peak,98,south,278,834,6,0,west,0,False
peak,98,west,273,819,4,5,west,0,False
peak,99,north,276,828,3,0,south,0,False
peak,99,east,279,837,1,0,south,0,False
peak,99,south,275,825,2,5,south,0,False
peak,99,west,278,834,5,0,south,0,False
peak,100,north,280,840,4,0,east,0,False
peak,100,east,276,828,2,5,east,0,False
peak,100,south,282,846,7,0,east,0,False
peak,100,west,283,849,5,0,east,0,False
peak,101,north,283,849,3,0,west,0,False
peak,101,east,282,846,6,0,west,0,False
peak,101,south,288,864,6,0,west,0,False
peak,101,west,281,843,3,5,west,0,False
peak,102,north,291,873,8,0,south,0,False
peak,102,east,287,861,5,0,south,0,False
peak,102,south,288,864,5,5,south,0,False
peak,102,west,284,852,3,0,south,0,False
peak,103,north,291,873,5,5,north,0,False
peak,103,east,293,879,6,0,north,0,False
peak,103,south,291,873,3,0,north,0,False
peak,103,west,290,870,6,0,north,0,False
peak,104,north,296,888,5,0,east,0,False
peak,104,east,294,882,6,5,east,0,False
peak,104,south,296,888,5,0,east,0,False
peak,104,west,293,879,3,0,east,0,False
peak,105,north,305,915,9,0,south,0,False
peak,105,east,298,894,4,0,south,0,False
peak,105,south,296,888,5,5,south,0,False
peak,105,west,294,882,1,0,south,0,False
peak,106,north,306,918,6,5,north,0,False
peak,106,east,299,897,1,0,north,0,False
peak,106,south,301,903,5,0,north,0,False
peak,106,west,296,888,2,0,north,0,False
peak,107,north,307,921,6,5,north,0,False
peak,107,east,304,912,5,0,north,0,False
peak,107,south,307,921,6,0,north,0,False
peak,107,west,299,897,3,0,north,0,False
peak,108,north,309,927,2,0,south,0,False
peak,108,east,308,924,4,0,south,0,False
peak,108,south,305,915,3,5,south,0,False
peak,108,west,302,906,3,0,south,0,False
peak,109,north,306,918,2,5,north,0,False
peak,109,east,312,936,4,0,north,0,False
peak,109,south,308,924,3,0,north,0,False
peak,109,west,305,915,3,0,north,0,False
peak,110,north,309,927,3,0,east,0,False
peak,110,east,309,927,2,5,east,0,False
peak,110,south,312,936,4,0,east,0,False
peak,110,west,310,930,5,0,east,0,False
peak,111,north,313,939,4,0,south,0,False
peak,111,east,314,942,5,0,south,0,False
peak,111,south,313,939,6,5,south,0,False
peak,111,west,316,948,6,0,south,0,False
peak,112,north,321,963,8,0,west,0,False
peak,112,east,318,954,4,0,west,0,False
peak,112,south,317,951,4,0,west,0,False
peak,112,west,316,948,5,5,west,0,False
peak,113,north,321,963,5,5,north,0,False
peak,113,east,320,960,2,0,north,0,False
peak,113,south,324,972,7,0,north,0,False
peak,113,west,318,954,2,0,north,0,False
peak,114,north,327,981,6,0,south,0,False
peak,114,east,325,975,5,0,south,0,False
peak,114,south,326,978,7,5,south,0,False
peak,114,west,323,969,5,0,south,0,False
peak,115,north,326,978,4,5,north,0,False
peak,115,east,335,1005,10,0,north,0,False
peak,115,south,331,993,5,0,north,0,False
peak,115,west,326,978,3,0,north,0,False
peak,116,north,327,981,1,0,east,0,False
peak,116,east,333,999,3,5,east,0,False
peak,116,south,336,1008,5,0,east,0,False
peak,116,west,329,987,3,0,east,0,False
peak,117,north,329,987,2,0,south,0,False
peak,117,east,335,1005,2,0,south,0,False
peak,117,south,336,1008,5,5,south,0,False
peak,117,west,332,996,3,0,south,0,False
peak,118,north,331,993,2,0,south,0,False
peak,118,east,342,1026,7,0,south,0,False
peak,118,south,338,1014,7,5,south,0,False
peak,118,west,336,1008,4,0,south,0,False
peak,119,north,337,1011,6,0,east,0,False
peak,119,east,337,1011,0,5,east,0,False
peak,119,south,343,1029,5,0,east,0,False
peak,119,west,339,1017,3,0,east,0,False
emergency,0,north,0,0,4,4,north,0,False
emergency,0,east,4,12,4,0,north,0,False
emergency,0,south,3,9,3,0,north,0,False
emergency,0,west,3,9,3,0,north,0,False
emergency,1,north,3,9,3,0,east,0,False
emergency,1,east,0,0,0,4,east,0,False
emergency,1,south,8,24,5,0,east,0,False
emergency,1,west,7,21,4,0,east,0,False
emergency,2,north,6,18,3,0,south,0,False
emergency,2,east,3,9,3,0,south,0,False
emergency,2,south,5,15,2,5,south,0,False
emergency,2,west,7,21,0,0,south,0,False
emergency,3,north,8,24,2,0,west,0,False
emergency,3,east,8,24,5,0,west,0,False
emergency,3,south,7,21,2,0,west,0,False
emergency,3,west,4,12,2,5,west,0,False
emergency,4,north,3,9,0,5,north,0,False
emergency,4,east,8,24,0,0,north,0,False
emergency,4,south,11,33,4,0,north,0,False
emergency,4,west,6,18,2,0,north,0,False
emergency,5,north,10,30,7,0,south,0,False
emergency,5,east,12,36,4,0,south,0,False
emergency,5,south,9,27,3,5,south,0,False
emergency,5,west,7,21,1,0,south,0,False
emergency,6,north,12,36,2,0,east,0,False
emergency,6,east,9,27,2,5,east,0,False
emergency,6,south,10,30,1,0,east,0,False
emergency,6,west,11,33,4,0,east,0,False
emergency,7,north,9,27,2,5,north,0,False
emergency,7,east,10,30,1,0,north,0,False
emergency,7,south,11,33,1,0,north,0,False
emergency,7,west,15,45,4,0,north,0,False
emergency,8,north,10,30,1,0,west,0,False
emergency,8,east,11,33,1,0,west,0,False
emergency,8,south,14,42,3,0,west,0,False
emergency,8,west,12,36,2,5,west,0,False
emergency,9,north,12,36,2,0,south,0,False
emergency,9,east,15,45,4,0,south,0,False
emergency,9,south,9,27,0,5,south,0,False
emergency,9,west,17,51,5,0,south,0,False
emergency,10,north,15,45,3,0,west,0,False
emergency,10,east,18,54,3,0,west,0,False
emergency,10,south,13,39,4,0,west,0,False
emergency,10,west,15,45,3,5,west,0,False
emergency,11,north,18,54,3,0,east,0,False
emergency,11,east,14,42,1,5,east,0,False
emergency,11,south,16,48,3,0,east,0,False
emergency,11,west,16,48,1,0,east,0,False
emergency,12,north,18,54,5,5,north,0,False
emergency,12,east,15,45,1,0,north,0,False
emergency,12,south,19,57,3,0,north,0,False
emergency,12,west,16,48,0,0,north,0,False
emergency,13,north,20,60,2,0,south,0,False
emergency,13,east,15,45,0,0,south,0,False
emergency,13,south,15,45,1,5,south,0,False
emergency,13,west,19,57,3,0,south,0,False
emergency,14,north,18,54,3,5,north,0,False
emergency,14,east,19,57,4,0,north,0,False
emergency,14,south,18,54,3,0,north,0,False
emergency,14,west,21,63,2,0,north,0,False
emergency,15,north,23,69,5,0,west,0,False
emergency,15,east,23,69,4,0,west,0,False
emergency,15,south,22,66,4,0,west,0,False
emergency,15,west,18,54,2,5,west,0,False
emergency,16,north,21,63,3,5,north,0,False
emergency,16,east,25,75,2,0,north,0,False
emergency,16,south,24,72,2,0,north,0,False
emergency,16,west,19,57,1,0,north,0,False
emergency,17,north,27,81,6,0,east,0,False
emergency,17,east,21,63,1,5,east,0,False
emergency,17,south,26,78,2,0,east,0,False
emergency,17,west,21,63,2,0,east,0,False
emergency,18,north,24,72,2,5,north,0,False
emergency,18,east,23,69,2,0,north,0,False
emergency,18,south,28,84,2,0,north,0,False
emergency,18,west,21,63,0,0,north,0,False
emergency,19,north,28,84,4,0,south,0,False
emergency,19,east,24,72,1,0,south,0,False
emergency,19,south,23,69,0,5,south,0,False
emergency,19,west,21,63,0,0,south,0,False
emergency,20,north,30,90,7,5,north,0,False
emergency,20,east,24,72,0,0,north,0,False
emergency,20,south,24,72,1,0,north,0,False
emergency,20,west,21,63,0,0,north,0,False
emergency,21,north,26,78,1,5,north,0,False
emergency,21,east,26,78,2,0,north,0,False
emergency,21,south,25,75,1,0,north,0,False
emergency,21,west,23,69,2,0,north,0,False
emergency,22,north,23,69,2,5,north,0,False
emergency,22,east,29,87,3,0,north,0,False
emergency,22,south,27,81,2,0,north,0,False
emergency,22,west,26,78,3,0,north,0,False
emergency,23,north,26,78,3,0,east,0,False
emergency,23,east,24,72,0,5,east,0,False
emergency,23,south,31,93,4,0,east,0,False
emergency,23,west,26,78,0,0,east,0,False
emergency,24,north,30,90,4,0,south,0,False
emergency,24,east,29,87,5,0,south,1,False
emergency,24,south,26,78,0,5,south,0,False
emergency,24,west,27,81,1,0,south,0,False
emergency,25,north,35,105,5,0,east,0,False
emergency,25,east,27,81,3,5,east,0,False
emergency,25,south,29,87,3,0,east,0,False
emergency,25,west,29,87,2,0,east,0,False
emergency,26,north,33,99,3,5,north,0,False
emergency,26,east,27,81,0,0,north,0,False
emergency,26,south,30,90,1,0,north,0,False
emergency,26,west,30,90,1,0,north,0,False
emergency,27,north,31,93,3,5,north,0,False
emergency,27,east,29,87,2,0,north,0,False
emergency,27,south,32,96,2,0,north,0,False
emergency,27,west,33,99,3,0,north,0,False
emergency,28,north,31,93,0,0,west,0,False
emergency,28,east,30,90,1,0,west,0,False
emergency,28,south,34,102,2,0,west,0,False
emergency,28,west,29,87,1,5,west,0,False
emergency,29,north,32,96,1,0,south,0,False
emergency,29,east,32,96,2,0,south,0,False
emergency,29,south,30,90,1,5,south,0,False
emergency,29,west,33,99,4,0,south,0,False
emergency,30,north,35,105,3,0,west,0,False
emergency,30,east,34,102,2,0,west,0,False
emergency,30,south,31,93,1,0,west,0,False
emergency,30,west,30,90,2,5,west,0,False
emergency,31,north,32,96,2,5,north,0,False
emergency,31,east,35,105,1,0,north,0,False
emergency,31,south,32,96,1,0,north,0,False
emergency,31,west,30,90,0,0,north,0,False
emergency,32,north,33,99,1,0,east,0,False
emergency,32,east,34,102,4,5,east,0,False
emergency,32,south,34,102,2,0,east,0,False
emergency,32,west,32,96,2,0,east,0,False
emergency,33,north,36,108,3,0,south,0,False
emergency,33,east,35,105,1,0,south,0,False
emergency,33,south,31,93,2,5,south,0,False
emergency,33,west,34,102,2,0,south,0,False
emergency,34,north,36,108,5,5,north,0,False
emergency,34,east,38,114,3,0,north,0,False
emergency,34,south,37,111,6,0,north,0,False
emergency,34,west,39,117,5,0,north,0,False
emergency,35,north,37,111,1,0,west,0,False
emergency,35,east,40,120,2,0,west,0,False
emergency,35,south,38,114,1,0,west,0,False
emergency,35,west,40,120,6,5,west,0,False
emergency,36,north,38,114,1,0,east,0,False
emergency,36,east,38,114,3,5,east,0,False
emergency,36,south,38,114,0,0,east,0,False
emergency,36,west,41,123,1,0,east,0,False
emergency,37,north,39,117,1,0,west,0,False
emergency,37,east,40,120,2,0,west,0,False
emergency,37,south,41,123,3,0,west,0,False
emergency,37,west,38,114,2,5,west,0,False
emergency,38,north,40,120,1,0,south,0,False
emergency,38,east,41,123,1,0,south,0,False
emergency,38,south,36,108,0,5,south,0,False
emergency,38,west,42,126,4,0,south,0,False
emergency,39,north,43,129,3,0,west,0,False
emergency,39,east,42,126,1,0,west,0,False
emergency,39,south,37,111,1,0,west,0,False
emergency,39,west,38,114,1,5,west,0,False
emergency,40,north,41,123,3,5,north,0,False
emergency,40,east,43,129,1,0,north,0,False
emergency,40,south,41,123,4,0,north,0,False
emergency,40,west,38,114,0,0,north,0,False
emergency,41,north,41,123,0,0,east,0,False
emergency,41,east,42,126,4,5,east,0,False
emergency,41,south,43,129,2,0,east,0,False
emergency,41,west,40,120,2,0,east,0,False
emergency,42,north,42,126,1,0,south,0,False
emergency,42,east,44,132,2,0,south,0,False
emergency,42,south,41,123,3,5,south,0,False
emergency,42,west,42,126,2,0,south,0,False
emergency,43,north,44,132,2,0,east,0,False
emergency,43,east,41,123,2,5,east,0,False
emergency,43,south,43,129,2,0,east,0,False
emergency,43,west,42,126,0,0,east,0,False
emergency,44,north,42,126,3,5,north,0,False
emergency,44,east,41,123,0,0,north,0,False
emergency,44,south,45,135,2,0,north,0,False
emergency,44,west,45,135,3,0,north,0,False
emergency,45,north,44,132,2,0,south,0,False
emergency,45,east,43,129,2,0,south,0,False
emergency,45,south,43,129,3,5,south,0,False
emergency,45,west,45,135,0,0,south,0,False
emergency,46,north,45,135,1,0,west,0,False
emergency,46,east,45,135,2,0,west,0,False
emergency,46,south,49,147,6,0,west,0,False
emergency,46,west,42,126,2,5,west,0,False
emergency,47,north,50,150,5,0,south,0,False
emergency,47,east,47,141,2,0,south,0,False
emergency,47,south,49,147,5,5,south,0,False
emergency,47,west,44,132,2,0,south,0,False
emergency,48,north,47,141,2,5,north,0,False
emergency,48,east,48,144,1,0,north,0,False
emergency,48,south,50,150,1,0,north,0,False
emergency,48,west,47,141,3,0,north,0,False
emergency,49,north,49,147,2,0,south,0,False
emergency,49,east,50,150,2,0,south,0,False
emergency,49,south,46,138,1,5,south,0,False
emergency,49,west,49,147,2,0,south,0,False
emergency,50,north,49,147,0,0,east,0,False
emergency,50,east,48,144,3,5,east,0,False
emergency,50,south,49,147,3,0,east,0,False
emergency,50,west,51,153,2,0,east,0,False
emergency,51,north,50,150,1,0,west,0,False
emergency,51,east,48,144,0,0,west,0,False
emergency,51,south,51,153,2,0,west,0,False
emergency,51,west,49,147,3,5,west,0,False
emergency,52,north,54,162,4,0,south,0,False
emergency,52,east,48,144,0,0,south,0,False
emergency,52,south,50,150,4,5,south,0,False
emergency,52,west,51,153,2,0,south,0,False
emergency,53,north,50,150,1,5,north,0,False
emergency,53,east,52,156,4,0,north,0,False
emergency,53,south,54,162,4,0,north,0,False
emergency,53,west,53,159,2,0,north,0,False
emergency,54,north,50,150,0,0,south,0,False
emergency,54,east,53,159,1,0,south,0,False
emergency,54,south,53,159,4,5,south,0,False
emergency,54,west,54,162,1,0,south,0,False
emergency,55,north,53,159,3,0,west,0,False
emergency,55,east,55,165,2,0,west,0,False
emergency,55,south,55,165,2,0,west,0,False
emergency,55,west,50,150,1,5,west,0,False
emergency,56,north,54,162,1,0,south,0,False
emergency,56,east,55,165,0,0,south,0,False
emergency,56,south,52,156,2,5,south,0,False
emergency,56,west,57,171,7,0,south,0,False
emergency,57,north,55,165,1,0,west,0,False
emergency,57,east,56,168,1,0,west,0,False
emergency,57,south,55,165,3,0,west,0,False
